Item Id,Sentiment,Tweet
640082991725838000,negative,"Thanks for hating America, SCOTUS. I hope you all get cancer. OK, good talk. cc: @POTUS  https://t.co/AnHRsuuuYE"
640141373132308000,neutral,@GeoConservative @peltier_maggie and SCOTUS ruled any law outlawing same sex marriage is unconstitutional for violating the 14th
640144806333841000,negative,@realDonaldTrump  Disappointed on your comment on SCOTUS using the 14th amend to void MILLIONS of legal votes by state citizens. Sad USA
640184205087866000,neutral,(Which is why Kim lost with the 6th Circuit and SCOTUS) https://t.co/Po3u10Djn8
640188751050739000,neutral,@scrowder What if SCOTUS says 2nd amendment arms don't mean guns and elected official disregards it?
640191170765787000,neutral,@MichelMig0123 @CatholicLisa ...the SCOTUS could rule tomorrow that the entire Bill of Rights is unconstitutional and it would be binding!
640195502542221000,neutral,"@CorrellioRedux lol you still don't get it, Kentucky has ratified the 14th Amendment which SCOTUS says gives equal protection to marriages."
640202097057660000,positive,".@marklevinshow's Friday first hour focused on the SCOTUS unconstitutional redefinition of marriage, and the case of #KimDavis. Excellent!"
640211367736139000,neutral,@LelandVittert clarify religious freedom in SCOTUS ruling or the 1st Amendment stands in contradiction of the ruling.
640212720181215000,negative,"Suggestion - get familiar with 1ST Amendment.  it pretty much strikes down all SCOTUS rulings regarding gay marriage, holiday celebrations"
640216083870429000,negative,"6th circuit &amp; SCOTUS denied #KimDavis appeals &amp; upheld Bunnings order, what the heck makes her crappy lawyer think they'll do something now?"
640221587455766000,neutral,SCOTUS specifically &amp; unambiguously cited the 14th amend in their rulings on marriage equality.  https://t.co/fj8VdQG5xR
640240604631404000,negative,It absolutely bothers the Liberals that SCOTUS ruled the 1st amendment applies to campaign cash as founder's intended! @cspanwj #PJNET #P2
640249970185138000,neutral,@littlebytesnews I never said it is. But the SCOTUS ruled that the 14th Amendment requires a state to license a marriage of same sex couples
640266753499656000,negative,@politibunny @brakinggnus @dangoddu @jbryant710 SCOTUS violated the 10th Amendment to the U.S. Constitution not allowing #KimDavis #1A right
640270216287662000,negative,@israel4911 @Letha_Hughes It was the 14th that SCOTUS ruled was being violated in blocking marriage equality. News not your strong subject.
640286568876478000,neutral,@NH92276 @forgedbytrials  A majority speaks for the whole court. 4 SCOTUS judges really want to gut 2nd amendment. Should they decide.
640292871317360000,neutral,@domnogin @AdamBaldwin @algore @MiamiHerald Gore lost the election 3 weeks before the SCOTUS took Bush v Gore. 10th Amendment argument fails
640299061501890000,neutral,Not Available
640302029861187000,neutral,"@GuyScott33 14TH AMENDMENT guarantees EQUAL PROTECTION so yeah. Oh &amp;, P.S., no, SCOTUS didn't write the law but DID correctly interpret it."
640307255225679000,neutral,"@JSException @FoxNews  You may be right. However, Lincoln didn't listen to the SCOTUS when they said black people were not humans."
640321231003086000,neutral,@LeeAdams_4Him purpose of the SCOTUS is to establish constitutionality of laws. they ruled that gay marriage bans violated 14th amend rights
640364470720552000,positive,"@A10Jim @ninaland @WoodhullSFA And that's why SCOTUS has the last word on what laws states may enact and enforce. Hence ""Supreme Court."""
640378017571840000,neutral,.@tonyortegamusic @MagDods @rachelheldevans SCOTUS ruled that the 14th amendment applies to same sex marriage.
640378655299010000,negative,The SCOTUS claimed under the 14th amendment they could make the same sex marriage ruling. No matter how far you stretch it isn't there.
640413326887927000,neutral,@charles_pence @CarrieKHutchens   1st found guilty of violating SCOTUS decision regarding SSM &amp; ordered to comply. Then she was in contempt
640423375093927000,neutral,@Billd111 @megynkelly @tedcruz SCOTUS has determined that the 14th amendment guarantees equal access to marriage for all citizens
640452337081917000,negative,@SniffJenkum SCOTUS has no authority to make law. Only Congress may legislate. #SeparationOfPowers #AbuseOfPower
640485746567159000,negative,"@cspanwj In their recent pro gay marriage decision, SCOTUS has directly violated 9th and 10th amendments of the United States Constitution."
640522599710261000,negative,Clerk #KimDavis is jailed because SCOTUS can see Gay Marriage in the 14th Amend. but Fed.Dist.Judge can't see religious freedom in the 1st.
640547283952513000,negative,"1A: Congress can't make law preventing religious freedom, so SCOTUS interpretation unlawful Const Trumps case law https://t.co/f4LSUd5ENR"
640549180524523000,neutral,"@iSupremeCourt SCOTUS would be hypocritical in re-affirming the 4th circuits ruling, but at the same time HW was kind of broad himself..."
640567390766436000,neutral,@DanThaWildMan Read the 14th amendment. Or maybe you should just read what the SCOTUS says: http://t.co/1hbUefu2l4
640576816646877000,neutral,"@topdrive496 SCOTUS says it is already in Constitution, 14th amendment.  Don't need new laws for that."
640579947803856000,negative,Not Available
640587108135084000,negative,"@Lrihendry @ChristieC733 what's scary is that it was only 5-4. Like our SCOTUS, Irving may flip on one vote."
640629018480541000,negative,Not Available
640680528061026000,neutral,@alphainparis 14th Amendment is the one used by SCOTUS in the marriage equality ruling. @gshevlin
640682805031104000,negative,"@tedcruz our 14th amendment is also under attack, which one do we chose? oh yeah it's up to SCOTUS and they ruled!"
640704731300532000,negative,@RushedLimbo you're literally incapable of intimidating me. anyways SCOTUS interprets the constitution. mar equality is the law of the land
640711651906449000,neutral,Searching for marriage in the 14th Amendment; how SCOTUS usurp powers that it does not have under the Constitution. https://t.co/jFh4Hd6fYe
640727363693756000,neutral,@angiezwick which was declared unconstitutional by SCOTUS as a violation of the 14th Amendment...so that's been settled.
640733826705190000,neutral,"@SteveThomasNow @Pontifex bottom line, it should be a Woman's Right to Privacy, as SCOTUS says, for 1st/2nd trimester only."
640783423683096000,neutral,"@JimDarcy2 @LTider @RWSurferGirl That law breaks the 14th Amendment, so it is in SCOTUS power to strike it down."
640858678149578000,neutral,Not Available
640877966658932000,positive,@chrisbraly   SCOTUS never made law they interpreted it. 14th A guarantees equal rights for all Americans
640930214453710000,neutral,"@thebobbynelson if the SCOTUS decided that the 14th A gave a Muslim woman the right to no longer wear a head scarf, or that marriage"
640972376159723000,neutral,"@John_16_2 @MrFuckBringer @LetsBe_Rational as the SCOTUS has interpreted it,the legislation in the 14th amendment protects same-sex marriage"
640979024832036000,negative,"@close_michael @danagould Disastrous? Gore was asking a State Court to violate the 12th Amendment, the SCOTUS stopped them. You disapprove?"
641030697742958000,neutral,@MisterFreedom You may want to learn about what the SCOTUS does.  @Petapup1
641058451276230000,negative,"@StoneColdChik the panthers are advocating the killing of police, SCOTUS says that ""true threats are outside the 1st Amendment so why aren't"
641091314533167000,negative,@AlphaKruse @suz123nj @papalputz @OtterDose @MatStaver SCOTUS vitiated KY marriage law immediately b/c it violated 14th Amendment
641111532282224000,neutral,@count_01 SCOTUS based their argument on the 14th. No matter how you stretch it race was not involved.
641214840778821000,negative,@ThoughtsOfTony @toddstarnes @ShaePhoenix hi Tony. As usual U pick up the story at a convenient place in time. SCOTUS imposed this on US 1st
641237623994912000,neutral,@JAmy208 @GaetaSusan SCOTUS has interpreted equal rights under the 14th as such.
641243291032403000,negative,#KimDavis appealed Bunnings original order and both the 6th circuit and SCOTUS denied the appeals  Why does she think it'll change now?
641301037941411000,negative,Not Available
641325470051659000,negative,"@LarryOConnor @GretchenCarlson U sound like the hated ""smartset"" now? Is #KimDavis the 1st to ignore unlawful ruling from SCOTUS in history?"
641334469740339000,neutral,@DeepSouthProud @bryanbleano @DynaMoChen the States ensured SCOTUS could take this action by enacting 14th Amendment
641338694314491000,negative,Huckabee claims SCOTUS made new law on SSM. No. The equal protection clause of the 14th Amendment is more than a century old.
641360470864072000,negative,SCOTUS cannot make law only rule on it. Get real America.  Unless it's healthcare.Then they feel they can.    https://t.co/IyMH2Hbe09
641389088155697000,negative,SCOTUS Apparently is Saying That Gays Have an Equal Right to Marriage Under the 14th Amendment.
641405573452447000,negative,"Ohio has defined marriage as one man and one woman, if SCOTUS now writes law, guess Ohio has no law and you may marry who/what you wish."
641429844367179000,negative,Not Available
641434395186958000,neutral,@Xander756 and the 14th amendment as interpreted by the SCOTUS protects gay marriage.
641438564329353000,neutral,"@Pqlyur1 SCOTUS interprets laws, and since by their interpretation it is protected by the 14th amendment it is technically a const violation"
641442574738194000,neutral,@GovMikeHuckabee WAIT WHAT?!?! SCOTUS makes laws!?!? since when? have i been lied to my entire 8th grade year about gov? (sarcasm intended)
641461009962672000,neutral,"@npallitto @TheFive ?Regardless of your position,protocol should be followed in all SCOTUS decisions.Next time it may be one you don't like"
641517206455648000,neutral,@PragmaticEbooks In 8th grade I learned that SCOTUS rulings have the force of law. They never got that far.
641558464356052000,negative,@FixTheCourt  Judge rules that he can NOT issue a divorce for Same Sex Couple because of SCOTUS decision.  http://t.co/kDs59JaHD5
641584242628038000,neutral,"@PowerCat46 Read the 14th Admendment, thats were SCOTUS says the power for Gay marriage lays. In the Due Process Clause and Equal Protection"
641616155619258000,negative,"Skimmed it  May not LIKE the SCOTUS decision but it's THE LAW. No offense, but your Pope? Climate Change? seriously? https://t.co/xg2ErQjdvH"
641627366666670000,positive,@judgealexferrer I may have missed it if u posted it but what's ur take on #KimDavis situation &amp; @GovMikeHuckabee claims about SCOTUS ruling
641666293842739000,neutral,@Israeli_Queen You are aware that SCOTUS said that it fell under two sections of the 14th Admendment right?
624345641813192000,neutral,George on Seinfeld may be the biggest piece of shit in the history of Humanity
624355743743905000,positive,"@Jakethehater @BrandonSprague @TheDirtJohnson @TaylorADanforth Seinfeld when Kramer is lost and confused, ""I'm on the corner of 1st and 1st?"
624783615231139000,positive,@dawson_egan you wanna watch The Big Bang Theory tomorrow?  Its on TBS after Seinfeld.  Should be good!
